public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
19990731,Consumer Discretionary,1207,-0.012501,-0.058988,0.000,0.146,0.637,12.421,1.53%,7.474,5.927,9.423,9.266,9.585,10.730,0.568,1.612,0.382,0.384,0.082,0.079,0.068,0.299,0.023,0.057,0.088,0.105,0.149,0.036,0.126,0.112,0.078,0.273,0.699,0.276,0.409,0.349,0.310,0.284,0.274,0.109,0.075,0.058,0.165,0.499,0.568,1.517,0.355,0.102,0.081,0.348,2.121,1.104,0.537,0.263,0.463,2.137,2.813,85.999,0.166,1.798,1.034,1.343,4.692,10.142,8.231,2.990,1.980,5.617,0.045,0.000,0.000,0.000,0.297,0.725
19990731,Consumer Staples,277,0.001012,-0.009138,0.104,0.336,0.526,15.923,1.63%,8.935,9.360,13.076,13.032,12.982,14.697,0.592,1.825,0.374,0.473,0.108,0.107,0.097,0.338,0.023,0.056,0.085,0.114,0.167,0.037,0.137,0.129,0.105,0.357,0.621,0.361,0.473,0.437,0.328,0.276,0.323,0.115,0.053,0.058,0.142,0.562,0.469,1.839,0.532,0.096,0.078,0.410,1.720,1.279,0.581,0.314,0.507,2.509,3.630,62.437,0.122,1.719,0.915,1.431,5.541,10.252,11.136,3.786,2.175,7.810,0.040,0.000,0.000,0.000,0.662,1.192
19990731,Energy,232,0.046456,0.022373,0.000,0.037,0.764,14.523,1.81%,7.735,6.601,-1.991,-1.739,-1.128,-0.916,1.763,1.656,0.347,0.146,-0.072,-0.070,0.000,0.277,-0.055,-0.007,0.132,-0.008,-0.009,-0.067,0.088,-0.009,-0.063,0.391,0.593,0.389,0.434,0.049,0.529,-0.559,0.528,0.131,0.052,0.099,0.053,0.475,0.295,2.031,0.597,0.084,0.078,0.543,0.793,1.182,0.555,0.335,0.484,-0.188,-0.182,39.597,0.186,1.244,1.058,0.377,14.369,5.949,5.134,0.949,0.481,7.165,0.112,0.000,0.000,0.000,-0.102,-0.078
19990731,Financials,1104,-0.004042,-0.056236,0.000,0.558,0.693,18.486,2.33%,10.265,3.203,12.500,12.500,12.071,12.633,1.774,1.489,0.347,0.046,0.117,0.117,0.000,0.489,0.111,0.255,0.288,0.142,0.287,0.167,0.030,0.111,0.116,0.327,0.672,0.328,0.534,0.000,0.355,0.907,0.265,0.027,0.067,0.148,0.253,0.457,0.665,3.105,0.472,0.090,0.074,0.076,53.800,8.290,0.892,0.121,0.891,2.079,2.926,278.465,0.563,1.887,1.668,0.093,9.759,0.064,0.161,0.999,0.592,5.019,-0.000,0.000,0.000,0.165,0.663,1.012
19990731,Health Care,805,0.034545,-0.044148,0.000,-0.000,0.405,-2.593,1.23%,4.019,-1.759,-2.168,-2.169,-1.740,-1.398,2.417,2.632,0.368,0.210,-0.074,-0.095,0.000,0.293,-0.056,-0.011,0.020,-0.043,-0.050,-0.063,0.014,-0.029,-0.101,0.073,0.883,0.074,0.148,0.064,0.251,0.383,-0.127,-0.097,0.761,-0.004,0.264,0.038,0.716,0.000,0.081,0.110,0.083,0.199,2.221,0.456,0.336,0.107,0.229,-0.598,0.480,93.798,1.333,2.995,2.444,0.694,4.042,9.403,5.324,1.167,0.901,1.992,0.037,0.087,0.000,0.000,-0.052,0.537
19990731,Industrials,1019,0.005972,-0.035915,0.000,0.226,0.641,16.083,1.58%,7.435,7.314,11.037,10.734,10.877,11.963,0.668,1.665,0.380,0.333,0.109,0.109,0.087,0.289,0.034,0.075,0.109,0.125,0.186,0.053,0.140,0.137,0.104,0.248,0.729,0.249,0.355,0.216,0.442,0.350,0.288,0.126,0.089,0.074,0.152,0.536,0.536,1.360,0.324,0.093,0.075,0.326,2.153,1.073,0.526,0.228,0.419,3.165,4.522,76.237,0.193,1.898,1.343,1.205,5.698,10.397,6.073,2.680,1.783,5.343,0.036,0.000,0.000,0.000,0.366,0.815
19990731,Information Technology,1283,0.016925,-0.012755,0.000,0.093,0.413,10.026,1.01%,7.088,5.998,-1.106,-1.106,4.648,6.492,1.727,2.730,0.352,0.449,0.007,-0.006,0.000,0.433,-0.009,0.018,0.047,0.029,0.053,-0.006,0.062,0.049,-0.002,0.018,0.960,0.021,0.077,0.125,0.328,0.545,0.128,0.062,0.725,0.039,0.424,0.209,0.888,0.000,0.017,0.147,0.088,0.043,2.893,0.513,0.352,0.054,0.197,0.594,1.348,86.930,0.953,2.544,2.050,1.038,4.614,7.179,5.005,1.678,1.483,2.650,0.067,0.110,0.000,0.000,-0.040,0.487
19990731,Materials,301,-0.008233,-0.018938,0.191,0.291,0.723,13.780,1.90%,7.235,6.025,10.568,10.338,10.370,11.533,0.657,1.496,0.368,0.233,0.069,0.071,0.072,0.254,0.029,0.076,0.128,0.092,0.131,0.050,0.120,0.106,0.066,0.374,0.592,0.367,0.444,0.380,0.400,0.348,0.400,0.136,0.045,0.085,0.120,0.629,0.340,2.270,0.555,0.084,0.071,0.426,1.415,1.346,0.586,0.302,0.497,2.218,3.157,81.370,0.125,1.870,1.133,0.986,5.287,9.176,6.759,2.464,1.458,5.491,0.055,0.000,0.000,0.000,-0.007,1.138
19990731,Telecommunication Services,120,0.019187,-0.020672,0.190,-0.008,0.254,-3.647,1.77%,7.806,2.290,-3.573,-3.573,-3.573,-3.654,3.043,4.240,0.396,0.199,0.021,-0.030,-0.008,0.374,-0.144,0.006,0.125,0.004,0.018,-0.144,0.086,0.005,-0.094,0.628,0.359,0.623,0.653,0.014,0.421,-0.092,0.107,0.024,0.125,0.017,0.038,0.395,0.214,1.140,0.936,0.094,0.087,0.686,1.990,1.535,0.721,0.501,0.663,-0.212,0.059,28.897,0.513,1.579,1.399,0.452,16.193,4.729,5.862,1.516,0.571,2.144,0.094,0.000,0.000,0.000,-0.132,-0.113
19990731,Utilities,160,0.021314,-0.002265,0.023,1.216,0.863,18.611,4.39%,8.163,7.802,14.372,14.191,13.809,14.353,1.149,1.310,0.357,0.118,0.111,0.109,0.082,0.261,0.071,0.159,0.251,0.097,0.118,0.110,0.118,0.113,0.080,0.495,0.479,0.494,0.585,0.165,0.464,0.269,0.482,0.108,0.017,0.162,0.144,0.795,0.212,3.284,0.724,0.084,0.071,0.465,0.973,2.113,0.677,0.384,0.563,2.227,2.743,30.488,0.089,0.858,0.677,0.449,16.083,10.079,8.652,1.462,0.706,16.839,0.037,0.000,0.000,0.000,0.988,2.626
19990831,Consumer Discretionary,1202,-0.061424,-0.040874,0.000,0.144,0.577,11.555,1.65%,7.283,5.482,8.732,8.473,8.700,9.327,0.524,1.521,0.382,0.381,0.082,0.078,0.068,0.302,0.024,0.056,0.089,0.103,0.151,0.036,0.125,0.108,0.077,0.277,0.700,0.278,0.413,0.349,0.306,0.295,0.270,0.114,0.069,0.057,0.168,0.496,0.566,1.539,0.370,0.101,0.081,0.340,2.101,1.109,0.538,0.265,0.467,2.113,2.702,85.910,0.163,1.788,1.019,1.363,4.622,10.107,8.297,3.052,1.985,5.678,0.048,0.000,0.000,0.000,0.223,0.626
19990831,Consumer Staples,280,-0.049901,-0.020751,0.054,0.241,0.506,14.691,1.73%,8.601,7.821,12.016,11.961,12.263,13.237,0.557,1.717,0.374,0.467,0.107,0.105,0.093,0.345,0.021,0.058,0.084,0.117,0.168,0.035,0.138,0.126,0.098,0.351,0.620,0.351,0.472,0.437,0.325,0.296,0.330,0.128,0.050,0.059,0.146,0.556,0.465,1.769,0.531,0.097,0.078,0.409,1.727,1.307,0.587,0.320,0.509,2.334,3.461,63.974,0.116,1.671,0.895,1.408,5.530,10.273,10.815,3.806,2.181,7.327,0.042,0.000,0.000,0.000,0.496,1.111
19990831,Energy,231,0.031955,0.016524,0.000,-0.002,0.616,11.686,1.88%,8.543,6.599,-2.525,-2.416,-1.232,-0.810,1.750,1.725,0.348,0.131,-0.055,-0.047,0.000,0.246,-0.054,-0.005,0.136,-0.014,-0.015,-0.067,0.083,-0.015,-0.067,0.397,0.585,0.395,0.454,0.046,0.533,-0.513,0.525,0.131,0.051,0.091,0.056,0.444,0.293,2.266,0.610,0.086,0.077,0.545,0.809,1.184,0.562,0.342,0.499,-0.100,-0.228,39.925,0.188,1.250,1.026,0.373,14.600,5.894,5.124,0.987,0.484,7.162,0.114,0.000,0.000,0.000,-0.075,-0.145
19990831,Financials,1103,-0.042096,-0.051938,0.000,0.598,0.651,17.380,2.40%,10.290,2.405,12.033,11.993,11.905,12.320,1.673,1.420,0.347,0.046,0.117,0.116,0.000,0.494,0.112,0.257,0.290,0.123,0.260,0.168,0.029,0.108,0.113,0.338,0.658,0.342,0.559,0.006,0.390,0.899,0.239,0.026,0.061,0.149,0.243,0.456,0.624,3.328,0.508,0.089,0.073,0.080,54.754,8.297,0.892,0.126,0.892,2.131,2.786,258.438,0.499,1.581,1.454,0.090,10.243,0.062,0.157,0.984,0.581,4.942,-0.004,0.000,0.000,0.167,0.581,0.947
19990831,Health Care,802,-0.028686,0.027352,0.000,-0.000,0.378,-2.371,1.22%,4.428,-1.593,-1.645,-1.635,-1.209,-1.327,2.237,2.627,0.368,0.209,-0.078,-0.087,0.000,0.298,-0.056,-0.009,0.020,-0.036,-0.043,-0.058,0.015,-0.023,-0.110,0.079,0.871,0.079,0.152,0.070,0.261,0.396,-0.078,-0.068,0.756,-0.007,0.260,0.040,0.712,0.000,0.085,0.112,0.083,0.191,2.263,0.486,0.356,0.109,0.238,-0.102,0.376,95.261,1.211,2.904,2.316,0.707,4.153,9.328,5.414,1.200,0.911,2.148,0.040,0.086,0.000,0.000,-0.047,0.500
19990831,Industrials,1000,-0.047855,-0.025481,0.000,0.211,0.597,14.859,1.64%,7.429,6.577,9.978,9.930,10.334,11.413,0.616,1.497,0.380,0.332,0.106,0.104,0.084,0.290,0.034,0.073,0.108,0.119,0.180,0.052,0.136,0.132,0.101,0.246,0.735,0.246,0.356,0.214,0.450,0.330,0.286,0.126,0.081,0.074,0.160,0.531,0.534,1.408,0.325,0.092,0.075,0.324,2.139,1.066,0.527,0.224,0.419,3.168,4.420,77.585,0.174,1.862,1.341,1.198,5.721,10.407,6.017,2.648,1.765,5.439,0.038,0.000,0.000,0.000,0.297,0.738
19990831,Information Technology,1310,-0.008121,0.059728,0.000,0.102,0.339,9.870,1.07%,6.730,5.494,-1.246,-1.334,1.499,3.629,1.780,2.895,0.354,0.438,0.011,-0.009,0.000,0.437,-0.009,0.005,0.045,0.009,0.032,-0.011,0.057,0.033,-0.008,0.020,0.964,0.020,0.071,0.112,0.315,0.556,0.097,0.052,0.778,0.037,0.416,0.195,0.883,0.000,0.016,0.146,0.087,0.048,2.932,0.495,0.343,0.054,0.183,-0.266,0.264,85.873,1.016,2.663,2.143,1.015,4.694,7.106,5.042,1.585,1.395,2.532,0.063,0.109,0.000,0.000,-0.029,0.428
19990831,Materials,299,-0.047374,-0.050039,0.167,0.198,0.662,13.015,2.03%,7.097,6.142,9.339,8.954,9.149,10.149,0.616,1.394,0.367,0.235,0.076,0.077,0.073,0.252,0.031,0.075,0.128,0.091,0.121,0.049,0.119,0.103,0.068,0.393,0.586,0.377,0.461,0.379,0.404,0.326,0.418,0.136,0.043,0.083,0.113,0.592,0.334,2.391,0.594,0.084,0.072,0.442,1.412,1.409,0.597,0.307,0.499,2.141,2.960,83.209,0.121,1.848,1.093,0.957,5.269,9.236,6.638,2.470,1.431,5.593,0.053,0.000,0.000,0.000,-0.008,0.923
19990831,Telecommunication Services,121,-0.053281,-0.089505,0.211,-0.007,0.207,-3.177,2.02%,7.743,1.394,-2.738,-2.704,-2.617,-2.704,2.756,3.466,0.396,0.192,0.022,-0.020,-0.004,0.366,-0.150,-0.031,0.114,-0.040,-0.030,-0.155,0.075,-0.022,-0.133,0.618,0.346,0.615,0.667,0.016,0.435,-0.073,0.091,0.022,0.114,-0.008,0.045,0.399,0.244,1.098,0.964,0.095,0.088,0.665,2.002,1.545,0.734,0.505,0.684,-0.253,-0.295,32.491,0.342,1.294,1.172,0.484,16.607,4.663,5.997,1.478,0.639,2.391,0.085,0.000,0.000,0.000,-0.147,-0.113
19990831,Utilities,160,0.006548,0.003756,0.024,1.059,0.778,18.216,4.39%,8.206,7.154,13.654,13.739,13.863,14.139,1.156,1.302,0.359,0.119,0.113,0.111,0.083,0.261,0.071,0.157,0.255,0.095,0.118,0.115,0.117,0.111,0.081,0.491,0.484,0.490,0.591,0.164,0.464,0.269,0.503,0.108,0.019,0.164,0.142,0.789,0.204,3.319,0.740,0.083,0.070,0.468,0.978,2.099,0.676,0.382,0.564,2.234,2.665,29.978,0.089,0.860,0.685,0.442,16.241,9.751,8.774,1.440,0.690,22.414,0.038,0.000,0.000,0.000,0.879,2.651
19990930,Consumer Discretionary,1192,-0.029446,0.018782,0.000,0.143,0.577,10.846,1.75%,7.253,5.247,8.249,7.866,8.221,8.725,0.518,1.459,0.382,0.382,0.085,0.081,0.070,0.304,0.024,0.056,0.089,0.102,0.150,0.036,0.125,0.107,0.080,0.276,0.702,0.275,0.412,0.347,0.305,0.293,0.270,0.113,0.068,0.058,0.169,0.491,0.567,1.582,0.370,0.100,0.081,0.337,2.129,1.110,0.540,0.263,0.464,2.119,2.706,85.561,0.163,1.788,1.021,1.359,4.667,10.083,8.186,3.055,1.981,5.661,0.048,0.000,0.000,0.000,0.200,0.588
19990930,Consumer Staples,276,-0.041707,-0.099938,0.041,0.194,0.502,14.230,1.97%,8.623,7.156,11.365,11.105,11.365,12.298,0.548,1.662,0.374,0.466,0.107,0.105,0.092,0.350,0.021,0.058,0.085,0.117,0.168,0.035,0.140,0.128,0.101,0.350,0.620,0.350,0.470,0.440,0.325,0.335,0.334,0.132,0.052,0.059,0.147,0.559,0.462,1.805,0.521,0.097,0.077,0.408,1.689,1.326,0.588,0.319,0.511,2.334,3.313,65.222,0.119,1.671,0.883,1.408,5.375,10.208,10.794,3.766,2.184,7.362,0.043,0.000,0.000,0.000,0.386,1.033
19990930,Energy,231,-0.014225,-0.041028,0.000,-0.002,0.609,11.247,2.16%,8.388,6.331,-2.448,-2.431,-1.414,-0.800,1.748,1.703,0.346,0.131,-0.048,-0.046,0.001,0.252,-0.049,-0.004,0.136,-0.005,-0.003,-0.058,0.083,-0.005,-0.059,0.395,0.585,0.394,0.448,0.044,0.530,-0.457,0.525,0.130,0.054,0.093,0.054,0.459,0.293,2.263,0.604,0.085,0.077,0.551,0.805,1.182,0.558,0.342,0.498,0.112,-0.116,40.784,0.192,1.259,1.028,0.367,14.600,5.964,5.124,0.947,0.475,7.056,0.112,0.000,0.000,0.000,-0.086,-0.139
19990930,Financials,1115,-0.034189,-0.051316,0.000,0.535,0.647,16.847,2.47%,10.280,2.268,11.469,11.382,11.158,11.628,1.604,1.369,0.347,0.046,0.117,0.117,0.000,0.494,0.112,0.257,0.290,0.127,0.269,0.168,0.029,0.109,0.113,0.337,0.659,0.341,0.559,0.006,0.387,0.906,0.245,0.026,0.061,0.149,0.244,0.463,0.630,3.291,0.501,0.089,0.073,0.080,54.754,8.226,0.891,0.125,0.891,2.152,2.819,266.137,0.495,1.580,1.526,0.091,10.339,0.062,0.157,0.980,0.581,5.209,-0.004,0.000,0.000,0.167,0.569,0.922
19990930,Health Care,796,-0.017200,-0.078211,0.000,0.002,0.378,-2.320,1.32%,4.298,-1.453,-1.688,-1.624,-1.329,-1.365,2.251,2.567,0.361,0.209,-0.080,-0.092,0.000,0.298,-0.052,-0.010,0.020,-0.035,-0.043,-0.057,0.015,-0.026,-0.115,0.080,0.871,0.081,0.152,0.069,0.259,0.396,-0.077,-0.062,0.757,-0.007,0.257,0.046,0.712,0.000,0.086,0.112,0.083,0.195,2.247,0.484,0.355,0.109,0.238,-0.154,0.376,95.261,1.218,2.934,2.309,0.707,4.300,9.335,5.443,1.196,0.909,2.147,0.041,0.085,0.000,0.000,-0.044,0.448
19990930,Industrials,993,-0.036854,-0.008981,0.000,0.198,0.593,14.152,1.67%,7.353,6.092,9.409,9.239,9.777,10.511,0.582,1.434,0.380,0.329,0.104,0.103,0.085,0.290,0.034,0.073,0.108,0.119,0.181,0.052,0.136,0.130,0.100,0.249,0.732,0.249,0.362,0.215,0.451,0.341,0.285,0.127,0.080,0.074,0.160,0.533,0.535,1.431,0.330,0.092,0.074,0.325,2.141,1.075,0.530,0.227,0.422,3.120,4.363,78.504,0.171,1.860,1.342,1.194,5.704,10.365,5.998,2.646,1.757,5.381,0.039,0.000,0.000,0.000,0.283,0.718
19990930,Information Technology,1336,0.027028,0.000667,0.000,0.099,0.323,9.530,1.18%,6.461,4.650,-1.471,-1.571,-0.541,-0.197,1.922,2.921,0.353,0.438,0.015,-0.014,0.000,0.438,-0.016,0.000,0.042,0.001,0.018,-0.015,0.050,0.032,-0.008,0.021,0.960,0.021,0.076,0.104,0.314,0.552,0.086,0.038,0.768,0.032,0.413,0.177,0.884,0.000,0.017,0.147,0.087,0.049,2.975,0.496,0.346,0.056,0.185,-1.048,-0.228,85.832,1.016,2.652,2.128,1.012,4.719,7.022,4.984,1.574,1.390,2.531,0.064,0.113,0.000,0.000,-0.038,0.342
19990930,Materials,294,-0.017938,-0.038782,0.167,0.181,0.669,12.792,2.09%,7.039,5.841,9.139,8.707,8.792,9.920,0.571,1.327,0.366,0.234,0.076,0.078,0.073,0.252,0.031,0.075,0.128,0.095,0.125,0.050,0.119,0.104,0.070,0.389,0.586,0.374,0.458,0.382,0.398,0.326,0.413,0.134,0.043,0.085,0.115,0.589,0.334,2.353,0.584,0.084,0.072,0.442,1.399,1.417,0.594,0.307,0.500,2.161,2.974,83.598,0.121,1.847,1.093,0.957,5.197,9.283,6.728,2.449,1.460,5.601,0.053,0.000,0.000,0.000,-0.004,0.888
19990930,Telecommunication Services,120,0.012580,0.037960,0.211,-0.007,0.204,-3.729,1.98%,7.763,0.656,-3.240,-2.964,-3.094,-3.220,2.921,3.926,0.396,0.189,0.004,-0.026,-0.004,0.366,-0.150,-0.031,0.114,-0.036,-0.040,-0.155,0.075,-0.022,-0.160,0.624,0.334,0.624,0.669,0.016,0.428,-0.022,0.086,0.021,0.125,-0.008,0.043,0.383,0.234,1.137,0.964,0.095,0.088,0.699,2.008,1.604,0.739,0.509,0.695,-0.385,-0.295,31.848,0.488,1.304,1.284,0.423,16.246,4.621,5.957,1.482,0.596,2.330,0.084,0.000,0.000,0.000,-0.127,-0.095
19990930,Utilities,159,-0.025471,-0.041053,0.024,0.990,0.779,17.629,4.56%,8.210,7.007,13.003,12.973,13.052,13.259,1.147,1.281,0.358,0.119,0.113,0.112,0.083,0.261,0.072,0.157,0.255,0.095,0.118,0.115,0.117,0.111,0.081,0.492,0.484,0.490,0.590,0.164,0.465,0.270,0.501,0.108,0.019,0.164,0.140,0.792,0.204,3.316,0.741,0.083,0.071,0.467,0.978,2.103,0.676,0.382,0.564,2.236,2.661,29.687,0.090,0.859,0.693,0.441,16.411,9.743,8.758,1.442,0.688,22.414,0.037,0.000,0.000,0.000,0.801,2.569
19991031,Consumer Discretionary,1185,-0.010786,0.055737,0.000,0.140,0.578,10.287,1.64%,7.316,5.076,7.771,7.473,7.781,8.304,0.494,1.383,0.382,0.386,0.086,0.082,0.070,0.303,0.024,0.055,0.089,0.102,0.150,0.036,0.124,0.107,0.081,0.271,0.705,0.270,0.411,0.350,0.304,0.295,0.269,0.113,0.068,0.057,0.172,0.487,0.569,1.629,0.358,0.100,0.081,0.336,2.137,1.101,0.538,0.263,0.459,2.109,2.672,85.164,0.161,1.789,1.019,1.365,4.678,10.113,8.259,3.067,1.993,5.662,0.048,0.000,0.000,0.000,0.163,0.583
19991031,Consumer Staples,273,-0.022585,0.067741,0.041,0.176,0.502,13.375,1.90%,8.582,6.913,10.846,10.696,10.950,11.523,0.518,1.567,0.373,0.465,0.108,0.107,0.093,0.348,0.022,0.058,0.085,0.117,0.168,0.036,0.141,0.128,0.103,0.346,0.621,0.347,0.463,0.439,0.324,0.332,0.324,0.133,0.052,0.059,0.146,0.566,0.465,1.791,0.508,0.097,0.078,0.409,1.669,1.316,0.588,0.320,0.509,2.342,3.305,64.395,0.120,1.668,0.881,1.407,5.368,10.052,10.805,3.732,2.199,7.413,0.042,0.000,0.000,0.000,0.377,0.965
19991031,Energy,225,-0.075266,-0.025627,0.000,-0.001,0.608,12.620,2.00%,8.538,6.118,-1.993,-1.902,-1.205,-0.740,1.763,1.630,0.338,0.131,-0.047,-0.042,0.004,0.248,-0.040,0.001,0.134,-0.003,-0.002,-0.052,0.083,-0.003,-0.041,0.388,0.602,0.385,0.445,0.049,0.525,-0.445,0.534,0.132,0.057,0.098,0.053,0.473,0.295,2.243,0.592,0.085,0.077,0.544,0.798,1.183,0.554,0.337,0.492,0.177,-0.002,40.784,0.194,1.262,1.029,0.385,14.559,6.204,5.132,0.947,0.499,7.162,0.110,0.000,0.000,0.000,-0.075,-0.148
19991031,Financials,1105,0.018402,0.146552,0.000,0.547,0.650,17.205,2.46%,10.264,2.372,11.715,11.547,11.264,11.859,1.637,1.368,0.346,0.046,0.116,0.116,0.000,0.494,0.112,0.257,0.289,0.127,0.269,0.168,0.029,0.109,0.112,0.337,0.659,0.340,0.558,0.000,0.370,0.899,0.245,0.026,0.062,0.149,0.242,0.463,0.630,3.220,0.500,0.089,0.073,0.080,54.653,8.187,0.891,0.125,0.890,2.136,2.822,261.269,0.516,1.602,1.565,0.091,9.891,0.062,0.158,0.980,0.579,5.311,-0.004,0.000,0.000,0.167,0.536,0.981
19991031,Health Care,791,-0.030898,0.089574,0.000,-0.000,0.378,-2.053,1.34%,4.485,-1.328,-1.655,-1.624,-1.172,-1.205,2.230,2.510,0.360,0.217,-0.080,-0.092,0.000,0.305,-0.049,-0.009,0.020,-0.033,-0.042,-0.057,0.015,-0.025,-0.116,0.080,0.869,0.081,0.151,0.068,0.260,0.396,-0.077,-0.060,0.741,-0.006,0.255,0.049,0.709,0.000,0.086,0.111,0.082,0.197,2.260,0.492,0.355,0.109,0.239,-0.158,0.376,95.130,1.217,2.934,2.325,0.707,4.431,9.232,5.472,1.193,0.912,2.148,0.041,0.081,0.000,0.000,-0.049,0.411
19991031,Industrials,989,-0.034194,0.031752,0.000,0.185,0.595,13.132,1.84%,7.431,5.587,8.764,8.598,8.889,9.804,0.546,1.370,0.380,0.331,0.105,0.104,0.084,0.291,0.034,0.074,0.108,0.119,0.181,0.053,0.136,0.131,0.100,0.250,0.731,0.249,0.362,0.216,0.451,0.341,0.289,0.127,0.079,0.074,0.160,0.532,0.536,1.444,0.330,0.093,0.074,0.324,2.130,1.088,0.531,0.227,0.423,3.119,4.332,78.504,0.167,1.859,1.336,1.191,5.742,10.294,5.974,2.627,1.736,5.381,0.040,0.000,0.000,0.000,0.241,0.689
19991031,Information Technology,1350,0.047860,0.043767,0.000,0.103,0.316,8.787,1.19%,6.304,4.014,-1.507,-1.545,-0.451,-0.061,2.031,3.103,0.352,0.439,0.017,-0.013,0.000,0.439,-0.016,-0.002,0.041,-0.003,0.014,-0.016,0.047,0.032,-0.009,0.022,0.958,0.022,0.076,0.099,0.313,0.549,0.080,0.036,0.777,0.031,0.413,0.171,0.883,0.000,0.017,0.147,0.088,0.050,2.993,0.498,0.350,0.057,0.188,-1.135,-0.376,85.060,1.019,2.627,2.128,1.008,4.794,7.043,4.969,1.570,1.383,2.538,0.063,0.114,0.000,0.000,-0.044,0.260
19991031,Materials,294,-0.042620,0.026978,0.163,0.177,0.667,12.008,2.25%,7.016,5.464,8.784,8.335,8.446,9.586,0.545,1.299,0.367,0.233,0.078,0.079,0.073,0.252,0.031,0.075,0.128,0.095,0.123,0.050,0.120,0.103,0.070,0.396,0.585,0.388,0.461,0.382,0.401,0.324,0.413,0.136,0.042,0.083,0.112,0.592,0.334,2.361,0.594,0.084,0.072,0.445,1.399,1.450,0.598,0.311,0.508,2.143,2.946,83.682,0.118,1.832,1.086,0.957,5.197,9.229,6.690,2.459,1.431,5.601,0.053,0.000,0.000,0.000,-0.007,0.881
19991031,Telecommunication Services,117,0.076581,0.088968,0.150,-0.007,0.206,-2.194,1.92%,7.490,0.416,-3.597,-3.233,-3.465,-3.465,3.425,4.223,0.396,0.182,0.003,-0.028,-0.007,0.358,-0.156,-0.034,0.095,-0.044,-0.056,-0.175,0.068,-0.033,-0.202,0.643,0.316,0.643,0.694,0.017,0.411,-0.047,0.025,0.018,0.135,-0.016,0.039,0.360,0.222,1.034,1.076,0.095,0.088,0.707,2.011,1.581,0.742,0.548,0.699,-0.390,-0.406,31.848,0.530,1.377,1.299,0.429,15.414,4.621,5.925,1.461,0.567,2.282,0.084,0.000,0.000,0.000,-0.113,-0.118
19991031,Utilities,157,0.021602,0.019278,0.025,1.089,0.779,17.645,4.55%,8.210,7.210,13.202,13.190,13.243,13.720,1.153,1.290,0.359,0.119,0.113,0.112,0.083,0.261,0.072,0.157,0.255,0.096,0.118,0.115,0.117,0.111,0.081,0.493,0.482,0.492,0.590,0.164,0.464,0.270,0.501,0.106,0.019,0.164,0.140,0.795,0.203,3.316,0.741,0.083,0.070,0.468,0.977,2.103,0.676,0.382,0.564,2.236,2.661,30.269,0.090,0.859,0.693,0.440,16.071,9.875,8.786,1.442,0.687,21.542,0.037,0.000,0.000,0.000,0.818,2.507
19991130,Consumer Discretionary,1186,0.050519,0.027107,0.000,0.132,0.648,10.168,1.58%,7.226,4.860,7.671,7.440,7.781,8.061,0.496,1.433,0.381,0.383,0.080,0.079,0.068,0.307,0.022,0.056,0.089,0.104,0.152,0.035,0.123,0.108,0.077,0.269,0.698,0.268,0.406,0.350,0.302,0.303,0.268,0.114,0.067,0.057,0.177,0.479,0.573,1.639,0.353,0.101,0.081,0.338,2.130,1.089,0.539,0.264,0.463,2.097,2.701,84.882,0.159,1.783,1.002,1.374,4.645,10.088,8.171,3.071,1.987,5.607,0.050,0.000,0.000,0.000,0.171,0.582
19991130,Consumer Staples,272,-0.000973,0.020442,0.060,0.181,0.553,14.355,1.93%,8.536,6.903,10.843,10.429,11.109,11.177,0.484,1.495,0.375,0.480,0.104,0.099,0.088,0.352,0.024,0.057,0.084,0.116,0.171,0.037,0.139,0.125,0.099,0.356,0.615,0.354,0.480,0.437,0.320,0.308,0.326,0.137,0.046,0.058,0.160,0.574,0.475,1.839,0.512,0.097,0.076,0.401,1.706,1.313,0.586,0.324,0.510,2.466,3.487,65.372,0.118,1.612,0.876,1.412,5.537,9.768,10.635,3.944,2.313,8.118,0.043,0.000,0.000,0.000,0.488,0.960
